time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-19 09:30:00-05:00,MLTrader,6d24dde35fae48b784251bf3eb67f555,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,1432.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,79ac3942cd0240abb4195491a91628e9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,7b51e1d0757b43f3bbe567f8dd3ec9f8,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,1432.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,6667af62a43f413b9ee66c091393d950,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,fdfb0d7d73d646d9a3d9eadc30ae7175,SPY,buy,stop,fill,1,day,0.0,1,stock,415.1595153808594,445.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,9a8035649c1643ad86856cfe3d605403,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,9a8035649c1643ad86856cfe3d605403,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,1099.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,3381ac36b2ec409c8a9b7e84ea0569cc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,3381ac36b2ec409c8a9b7e84ea0569cc,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,1579.0,0.0
2023-06-08 09:30:00-04:00,MLTrader,bd6a76e2e58a445e8f5ad5b4cbc9109a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-08 09:30:00-04:00,MLTrader,6d4383b2708949beb2a95ed30668c505,SPY,buy,stop,fill,1,day,0.0,1,stock,430.77301025390625,1099.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,3cfa579057f4448682b8e5e0244f3698,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,3cfa579057f4448682b8e5e0244f3698,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,233.0,0.0
2023-06-14 09:30:00-04:00,MLTrader,e52cb2e64743473294e12d585367d3ed,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-14 09:30:00-04:00,MLTrader,31aa3a511b514e6fbde575500c4d1d4f,SPY,buy,stop,fill,1,day,0.0,1,stock,443.404508972168,898.0,0.0
2023-07-11 09:30:00-04:00,MLTrader,edcb6f60e11d4f16a4d264626d27c6ce,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-11 09:30:00-04:00,MLTrader,6bedd5dd1f3b4052b2e45b14ac51c5a3,SPY,buy,stop,fill,1,day,0.0,1,stock,446.3900146484375,1343.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,6705a6b3f70c43489e4ac2b52ac3e823,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,c9a6da23edfc470e8407549e75a1deef,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,233.0,0.0
2024-03-04 08:30:00-05:00,MLTrader,a8bb50d9363041bca62fd9d4cc282fbf,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-03-04 08:30:00-05:00,MLTrader,788e272dbca148348dcd465ea3332258,SPY,sell,limit,fill,1,day,0.0,1,stock,514.1280029296875,1579.0,0.0
2024-03-04 09:30:00-05:00,MLTrader,75e62f89aae146e1b0cf6c9f530f5d62,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-03-04 09:30:00-05:00,MLTrader,75e62f89aae146e1b0cf6c9f530f5d62,SPY,buy,market,fill,1,gtc,0.0,1,stock,512.030029296875,14.0,0.0
2024-04-11 09:30:00-04:00,MLTrader,52b58336a47d40fda3091fff438d4351,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-04-11 09:30:00-04:00,MLTrader,52b58336a47d40fda3091fff438d4351,SPY,sell,market,fill,1,gtc,0.0,1,stock,514.3699951171875,7.0,0.0
2024-06-11 09:30:00-04:00,MLTrader,e85aec2a190d402d88c29a0958e86eb6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-06-11 09:30:00-04:00,MLTrader,1451c9fad16041df819f59d7fab2ed9b,SPY,buy,stop,fill,1,day,0.0,1,stock,541.6300048828125,7.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,0b987741efc0407bbb9632d4cfeb1e3b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,0b987741efc0407bbb9632d4cfeb1e3b,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,7.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,73be28d5c61c4feea5625fb4922dc33e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,73be28d5c61c4feea5625fb4922dc33e,SPY,sell,market,fill,1,gtc,0.0,1,stock,543.989990234375,3.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,f0b5ec56ac1240aba2f4ed5121aee3ed,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,f0b5ec56ac1240aba2f4ed5121aee3ed,SPY,sell,market,fill,1,gtc,0.0,1,stock,547.1599731445312,5.0,0.0
2024-09-18 09:30:00-04:00,MLTrader,9b05e947826946c583832f7b77d0f699,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-18 09:30:00-04:00,MLTrader,a658009aa37141619ce6296fd160f40d,SPY,buy,stop,fill,1,day,0.0,1,stock,571.1894897460937,3.0,0.0
2024-09-25 09:30:00-04:00,MLTrader,aeb4ad54f1b74b00a2869231e4cc0bbd,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-25 09:30:00-04:00,MLTrader,5dbd2c18fc2445adaf8cd2b64457aad9,SPY,buy,stop,fill,1,day,0.0,1,stock,574.5179718017579,5.0,0.0
